add-yield-none,4,10000,80000,83899842,1048,2487
add-yield-none,4,100000,800000,328116205,410,-14672
add-yield-none,4,1000000,8000000,4213328214,526,-215728
add-yield-m,2,10000,40000,178368750,4459,0
add-yield-m,4,10000,80000,217510920,2718,0
add-yield-m,8,10000,160000,368146743,2300,0
add-yield-m,12,10000,240000,806056738,3358,0
add-yield-c,2,10000,40000,39322919,983,0
add-yield-c,4,10000,80000,73805922,922,0
add-yield-c,8,10000,160000,152780135,954,0
add-yield-c,12,10000,240000,239375265,997,0
add-yield-s,2,10000,40000,36659116,916,0
add-yield-s,4,10000,80000,75457593,943,0
add-yield-s,8,10000,160000,164069019,1025,0
add-yield-s,12,10000,240000,276514365,1152,0
add-m,1,10000,20000,904894,45,0
add-m,2,10000,40000,9034978,225,0
add-m,4,10000,80000,15095922,188,0
add-m,8,10000,160000,40284798,251,0
add-m,12,10000,240000,53810359,224,0
add-c,1,10000,20000,1276072,63,0
add-c,2,10000,40000,3357855,83,0
add-c,4,10000,80000,7806969,97,0
add-c,8,10000,160000,17138715,107,0
add-c,12,10000,240000,22063603,91,0
add-s,1,10000,20000,542644,27,0
add-s,2,10000,40000,2190219,54,0
add-s,4,10000,80000,9401197,117,0
add-s,8,10000,160000,31375425,196,0
add-s,12,10000,240000,64816300,270,0
add-none,2,100,400,148029,370,-51
add-none,2,1000,4000,160193,40,-435
add-none,2,10000,40000,748852,18,-2097
add-none,2,100000,400000,6956025,17,-18667
add-none,4,100,800,189044,236,-14
add-none,4,1000,8000,288812,36,-173
add-none,4,10000,80000,1648853,20,-9320
add-none,4,100000,800000,15930599,19,-45125
add-none,8,100,1600,290143,181,14
add-none,8,1000,16000,444339,27,-573
add-none,8,10000,160000,3727225,23,-12012
add-none,8,100000,1600000,36134094,22,-116062
add-none,12,100,2400,403287,168,73
add-none,12,1000,24000,725800,30,242
add-none,12,10000,240000,6147371,25,-7798
add-none,12,100000,2400000,59849055,24,-82048
add-yield-none,2,10,40,164331,4108,0
add-yield-none,4,10,80,169121,2114,-3
add-yield-none,8,10,160,298695,1866,15
add-yield-none,12,10,240,421126,1754,5
add-yield-none,2,20,80,189484,2368,0
add-yield-none,4,20,160,199421,1246,11
add-yield-none,8,20,320,345164,1078,31
add-yield-none,12,20,480,440048,916,85
add-yield-none,2,40,160,214012,1337,5
add-yield-none,4,40,320,245923,768,39
add-yield-none,8,40,640,392918,613,124
add-yield-none,12,40,960,568475,592,206
add-yield-none,2,80,320,258795,808,6
add-yield-none,4,80,640,325079,507,61
add-yield-none,8,80,1280,435615,340,6
add-yield-none,12,80,1920,588911,306,189
add-yield-none,2,100,400,288301,720,0
add-yield-none,4,100,800,355258,444,50
add-yield-none,8,100,1600,478269,298,143
add-yield-none,12,100,2400,585401,243,182
add-yield-none,2,1000,4000,1638787,409,17
add-yield-none,4,1000,8000,2064275,258,56
add-yield-none,8,1000,16000,2264564,141,-123
add-yield-none,12,1000,24000,2419465,100,306
add-yield-none,2,10000,40000,15020519,375,70
add-yield-none,4,10000,80000,18834256,235,-4759
add-yield-none,8,10000,160000,19679387,122,-470
add-yield-none,12,10000,240000,20414571,85,-523
add-yield-none,2,100000,400000,145281378,363,315
add-yield-none,4,100000,800000,162181680,202,-40338
add-yield-none,8,100000,1600000,189169608,118,-18802
add-yield-none,12,100000,2400000,214018792,89,-27471
add-none,1,100,200,114848,574,0
add-none,1,1000,2000,133331,66,0
add-none,1,10000,20000,365912,18,0
add-none,1,100000,200000,2230335,11,0
add-none,1,1000000,2000000,20738894,10,0
add-none,2,100,400,145929,364,0
add-none,2,1000,4000,187816,46,0
add-none,2,10000,40000,801998,20,-3236
add-none,2,100000,400000,6916765,17,-9089
add-none,2,1000000,4000000,57715414,14,-164838
add-none,4,100,800,199292,249,0
add-none,4,1000,8000,280188,35,-204
add-none,4,10000,80000,1747552,21,-2009
add-none,4,100000,800000,15659587,19,-92330
